Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;Total Docs. (2024);Estimated APC (USD);Estimated value (USD)
1552;21100198457;"ACM Communications in Computer Algebra";journal;"19322232, 19322240";No;No;"Association for Computing Machinery (ACM)";0,195;Q4;2;2466;160321;
1553;21101155957;"Bulletin of Mathematical Analysis and Applications";journal;"18211291";No;No;"Department of Mathematics and Computer Sciences, University of Prishtina";0,195;Q4;19;2433;82717;
1554;25894;"Discrete Mathematics and Applications";journal;"15693929, 09249265";No;No;"Walter de Gruyter GmbH";0,195;Q4;31;2525;462128;
1555;21100198728;"Iranian Journal of Mathematical Sciences and Informatics";journal;"20089473, 17354463";No;No;"ACECR";0,195;Q4;31;2459;383681;
1556;21101038526;"Journal of Applied Mathematics and Informatics";journal;"27341194, 22348417";No;No;"Korean Society for Computational and Applied Mathematics";0,195;Q4;106;2407;876171;
1557;21101256292;"Annales Universitatis Mariae Curie-Sklodowska, sectio A - Mathematica";journal;"03651029, 20837402";Yes;Yes;"Wydawnictwo Uniwersytetu Marii Curie-Sklodowskiej w Lublinie";0,194;Q4;6;2460;14763;
1558;21100394018;"Journal of Algebra and Applied Mathematics";journal;"23197234";No;No;"SAS International Publications";0,194;Q4;8;2314;104145;
1559;21101041523;"Malaysian Journal of Fundamental and Applied Sciences";journal;"22895981, 2289599X";No;No;"Penerbit UTM Press";0,194;Q4;114;2414;871492;
1560;21100925649;"Discussiones Mathematicae - General Algebra and Applications";journal;"20840373, 15099415";Yes;Yes;"";0,193;Q4;15;2427;305761;
1561;21100781703;"Studia Universitatis Babes-Bolyai Mathematica";journal;"02521938, 2065961X";Yes;No;"Babes-Bolyai University";0,192;Q4;58;2597;776593;
1562;21101224444;"European Journal of Statistics";journal;"28060954";No;No;"Ada Academica";0,191;Q4;13;2453;31894;
1563;21100944556;"Journal of the Acoustical Society of Korea";journal;"12254428, 22873775";No;No;"Acoustical Society of Korea";0,191;Q4;70;2456;928266;
1564;21101249909;"Annals of Mathematical Sciences and Applications";journal;"23802898, 2380288X";No;No;"International Press, Inc.";0,190;Q4;25;2451;61275;
1565;19700183150;"International Journal of Multiphysics";journal;"20483961, 17509548";Yes;No;"Multiphysics";0,190;Q4;7;2493;296630;
1566;145255;"Matematicki Vesnik";journal;"00255165, 24060682";Yes;Yes;"Drustvo Matematicara Srbije";0,190;Q4;24;2569;351903;
1567;21101061447;"International Journal of Reconfigurable and Embedded Systems";journal;"20894864, 27222608";No;No;"Institute of Advanced Engineering and Science";0,189;Q4;84;2448;403889;
1568;21101192894;"Journal of Studies in Science and Engineering";journal;"2789634X";Yes;No;"EngiScience Publisher";0,189;Q4;22;2449;53869;
1569;21100244002;"Note di Matematica";journal;"11232536, 15900932";Yes;Yes;"Pitagora Editrice";0,189;Q4;15;2519;188957;
1570;21100855747;"Vestnik Tomskogo Gosudarstvennogo Universiteta, Matematika i Mekhanika";journal;"23112255, 19988621";Yes;No;"Tomsk State University";0,189;Q4;13;2607;782148;
1571;18300156736;"Acta Scientiarum - Technology";journal;"18078664, 18062563";Yes;Yes;"Universidade Estadual de Maringa";0,188;Q4;39;2453;699074;
1572;16040;"Dongbei Daxue Xuebao/Journal of Northeastern University";journal;"10053026";No;No;"Northeast University";0,188;Q4;202;2411;2888430;
1573;26076;"IEICE Transactions on Fundamentals of Electronics, Communications and Computer Sciences";journal;"17451337, 09168508";No;No;"Maruzen Co., Ltd/Maruzen Kabushikikaisha";0,188;Q4;210;2474;2612364;
1574;21101023651;"Iranian Journal of Numerical Analysis and Optimization";journal;"24236969, 24236977";Yes;Yes;"Ferdowsi University of Mashhad";0,188;Q4;43;2435;343379;
1575;21101250391;"Mathematical Sciences and Applications E-Notes";journal;"21476268";No;No;"Murat TOSUN";0,188;Q4;20;2446;48924;
1576;21101245778;"Mathematics Education Journal";journal;"19780044, 25491040";Yes;Yes;"Sriwijaya University";0,188;Q4;28;2446;68494;
1577;21101245219;"Statistics and Applications";journal;"24547395";No;No;"Society of Statistics, Computer and Applications";0,188;Q4;69;2446;168789;
1578;21100902964;"Applied Mathematics and Mechanics";journal;"10000887";No;No;"Editorial Office of Applied Mathematics and Mechanics";0,187;Q4;126;2520;1587500;
1579;17700155710;"International Journal of Computational Materials Science and Surface Engineering";journal;"17533465, 17533473";No;No;"Inderscience Enterprises Ltd";0,187;Q4;5;2423;130825;
1580;21100898973;"Journal of Statistics Applications and Probability";journal;"20908423, 20908431";No;No;"Natural Sciences Publishing";0,187;Q4;112;2454;1158213;
1581;21101044727;"Informatics and Automation";journal;"27133206, 27133192";Yes;Yes;"St. Petersburg Federal Research Center of the  Russian Academy of Sciences";0,186;Q4;64;2465;507688;
1582;19600157917;"Metaphysica";journal;"14372053, 18746373";No;No;"Walter de Gruyter GmbH";0,186;Q4;16;2562;248478;
1583;21101238126;"North-Western European Journal of Mathematics";journal;"2824074X, 24965170";Yes;Yes;"Universite de Lille III (Charles de Gaulle)";0,186;Q4;2;2441;4883;
1584;21100886216;"Strategic Design Research Journal";journal;"19842988";Yes;Yes;"Universidade do Vale do Rio dos Sinos";0,186;Q4;0;2505;373233;
1585;21100198426;"College Mathematics Journal";journal;"07468342, 19311346";No;No;"Taylor and Francis Ltd.";0,185;Q4;95;2322;698997;
1586;21100826268;"Computer Science";journal;"23007036, 15082806";Yes;Yes;"AGH University of Science and Technology";0,185;Q4;23;2444;290813;
1587;21100890137;"International Journal of Business Continuity and Risk Management";journal;"17582164, 17582172";No;No;"Inderscience";0,185;Q4;21;2360;250113;
1588;19900192463;"Thai Journal of Mathematics";journal;"16860209";Yes;No;"Chiang Mai University";0,185;Q4;40;2424;1323333;
1589;21100814021;"Theoretical and Applied Mechanics";journal;"14505584, 24060925";Yes;Yes;"Serbian Society for Mechanics";0,185;Q4;10;2466;165223;
1590;21101020139;"Involve";journal;"19444176, 19444184";No;No;"Mathematical Sciences Publishers";0,184;Q4;46;2446;486677;
1591;17900156704;"Journal of Numerical Analysis, Industrial and Applied Mathematics";journal;"17908159, 17908140";No;No;"Promacon";0,184;Q4;1;2375;21371;
1592;21101272725;"Barekeng";journal;"26153017, 19787227";Yes;No;"Universitas Pattimura";0,183;Q4;234;2434;569576;
1593;21101244194;"Turkish Journal of Mathematics and Computer Science";journal;"21481830";No;No;"Association of Mathematicians (MATDER)";0,183;Q4;58;2434;141177;
1594;21100845829;"Communications in Mathematical Biology and Neuroscience";journal;"20522541";No;No;"SCIK Publishing Corporation";0,182;Q4;139;2487;1470032;
1595;14644;"Guofang Keji Daxue Xuebao/Journal of National University of Defense Technology";journal;"10012486";No;No;"National University of Defense Technology";0,182;Q4;146;2411;1666031;
1596;26993;"International Journal of Power and Energy Systems";journal;"10783466";No;No;"Acta Press";0,182;Q4;24;2378;202160;
1597;21101021224;"AIUB Journal of Science and Engineering";journal;"16083679, 25204890";No;No;"AIUB Office of Research and Publication";0,180;Q4;20;2356;254497;
1598;21100916741;"Journal of Verification, Validation and Uncertainty Quantification";journal;"23772158, 23772166";No;No;"The American Society of Mechanical Engineers(ASME)";0,180;Q4;18;2563;274220;
1599;21101121577;"Advances in Fixed Point Theory";journal;"19276303";No;No;"SCIK Publishing Corporation";0,179;Q4;63;2327;221099;
1600;14500154739;"Journal of Computational Methods in Sciences and Engineering";journal;"14727978";No;No;"SAGE Publications Ltd";0,179;Q4;223;2393;2223435;
1601;21101140356;"Mathematical Models in Engineering";journal;"23515279, 24244627";No;No;"EXTRICA";0,179;Q4;23;2430;94785;
1602;7100153149;"Model Assisted Statistics and Applications";journal;"15741699";No;No;"SAGE Publications Ltd";0,179;Q4;24;2453;375365;
1603;21100898620;"Poincare Journal of Analysis and Applications";journal;"23496789, 23496797";Yes;No;"Poincare Publisher";0,179;Q4;20;2405;360808;
1604;12007;"Statisztikai Szemle";journal;"00390690";No;No;"Kozponti Statisztikai Hivatal";0,179;Q4;48;2434;316431;
1605;21100855805;"Computer Research and Modeling";journal;"20767633, 20776853";Yes;Yes;"Institute of Computer Science";0,178;Q4;108;2574;1207036;
1606;21101149372;"Menoufia Journal of Electronic Engineering Research";journal;"26823535, 16871189";Yes;No;"Menoufia University, Faculty of Electronic Engineering";0,178;Q4;11;2422;26639;
1607;21100238411;"Journal of Prime Research in Mathematics";journal;"18185495, 18173462";No;No;"Abdus Salam School of Mathematical Sciences, GC University";0,177;Q4;15;2468;222149;
1608;21100827462;"Journal of Advanced Manufacturing Technology";journal;"19853157, 22898107";Yes;Yes;"Penerbit Universiti Teknikal Malaysia Melaka";0,175;Q4;34;2445;396131;
1609;21101195679;"Journal of the Iranian Mathematical Society";journal;"27171612";No;No;"Iranian Mathematical Society";0,175;Q4;15;2414;36212;
1610;19900192426;"Italian Journal of Pure and Applied Mathematics";journal;"22390227, 11268042";Yes;No;"Forum Societa Editrice Universitaria Udinese srl";0,173;Q4;59;2419;1690646;
1611;26141;"Parallel Processing Letters";journal;"1793642X, 01296264";No;No;"World Scientific";0,173;Q4;18;2461;255933;
1612;21101028600;"Statistica Applicata";journal;"11251964, 20385587";No;No;"ASA Associazione per la Statistica Applicata";0,173;Q4;5;2362;115742;
1613;21101029506;"Journal of Network Intelligence";journal;"24148105";No;No;"Taiwan Ubiquitous Information";0,172;Q4;164;2621;1056201;
1614;21101176852;"Journal of Statistical Research";journal;"0256422X";No;No;"Institute of Statistical Research and Training (ISRT), University of Dhaka";0,172;Q4;13;2311;41592;
1615;21100235837;"Indian Journal of Mathematics";journal;"00195324";No;No;"Allahabad Mathematical Society";0,171;Q4;14;2431;238251;
1616;21101192901;"KazNU Bulletin. Mathematics, Mechanics, Computer Science Series";journal;"15630277, 26174871";Yes;No;"al-Farabi Kazakh State National University";0,171;Q4;43;2404;103365;
1617;21100889855;"Advances in Computational Design";journal;"23838477, 24660523";Yes;No;"Techno-Press";0,170;Q4;18;2703;270294;
1618;21101129623;"NED University Journal of Research";journal;"27065758, 2304716X";No;No;"NED University Press";0,170;Q4;9;2308;39228;
1619;19700200801;"Nonlinear Phenomena in Complex Systems";journal;"15614085, 18172458";No;No;"Education and Upbringing Publishing";0,170;Q4;38;2542;516052;
1620;20400195003;"International Journal of Advanced Intelligence Paradigms";journal;"17550386, 17550394";No;No;"Inderscience Enterprises Ltd";0,169;Q4;71;2504;926499;
1621;21100943551;"Mathematica Applicanda";journal;"17302668, 22994009";No;No;"Polish Mathematical Society";0,169;Q4;5;2311;143260;
1622;21100933892;"Mathematical Gazette";journal;"00255572, 20566328";No;No;"Cambridge University Press";0,169;Q4;96;2338;1129404;
1623;21100198505;"SUT Journal of Mathematics";journal;"09165746";No;No;"Science University of Tokyo";0,169;Q4;2;2363;96903;
1624;144954;"Computational Mathematics and Modeling";journal;"1046283X";No;No;"Springer New York";0,168;Q4;0;2434;321235;
1625;18700156724;"International Journal of Computing Science and Mathematics";journal;"17525063, 17525055";No;No;"Inderscience Enterprises Ltd";0,168;Q4;50;2411;701465;
1626;21100223159;"Investigacion Operacional";journal;"02574306, 22245405";Yes;No;"Universidad de La Habana";0,168;Q4;76;2455;792896;
1627;19700182903;"Journal of Theoretical and Applied Information Technology";journal;"18173195, 19928645";Yes;No;"Little Lion Scientific";0,168;Q4;724;2404;7783613;
1628;21100857118;"Rendiconti di Matematica e delle Sue Applicazioni";journal;"11207183, 25323350";Yes;Yes;"Sapienza Universita di Roma";0,168;Q4;10;2477;146117;
1629;21101050900;"South East Asian Journal of Mathematics and Mathematical Sciences";journal;"09727752, 25820850";No;No;"RAMANUJAN SOCIETY OF MATHEMATICS AND MATHEMATICAL SCIENCES";0,168;Q4;71;2365;938856;
1630;4700152860;"ANZIAM Journal";journal;"14461811, 14468735";No;No;"Cambridge University Press";0,167;Q4;17;2569;274885;
1631;21101274774;"AUT Journal of Mathematics and Computing";journal;"27832449, 27832287";Yes;Yes;"Amirkabir University of Technology";0,167;Q4;30;2393;71801;
1632;12100154404;"International Journal of Dynamical Systems and Differential Equations";journal;"17523591, 17523583";No;No;"Inderscience Enterprises Ltd";0,167;Q4;0;2426;281379;
1633;144786;"Journal of Japan Industrial Management Association";journal;"13422618, 21879079";Yes;No;"Nihon Keikei Kogakkai";0,167;Q4;11;2281;230425;
1634;21100268424;"Journal of Mathematical and Fundamental Sciences";journal;"23375760";Yes;No;"Institute for Research and Community Services, Institut Teknologi Bandung";0,167;Q4;14;2468;246786;
1635;21101262911;"Journal of Mathematics and Modeling in Finance";journal;"27830578, 2783056X";Yes;No;"Allameh Tabataba'i University";0,167;Q4;24;2393;57441;
1636;21101022199;"Annales Mathematiques Blaise Pascal";journal;"12591734, 21187436";Yes;Yes;"Universite Clermont Auvergne";0,166;Q4;6;2545;81455;
1637;25215;"Ars Combinatoria";journal;"03817032, 28175204";No;No;"Charles Babbage Research Centre";0,166;Q4;60;2423;630028;
1638;21101048555;"Journal of Biostatistics and Epidemiology";journal;"23834196, 2383420X";Yes;Yes;"Tehran University of Medical Sciences";0,166;Q4;23;2370;225146;
1639;21101257078;"Creative Mathematics and Informatics";journal;"1843441X, 1584286X";No;No;"SINUS Association";0,164;Q4;25;2385;59634;
1640;21100199320;"Random Operators and Stochastic Equations";journal;"09266364, 1569397X";No;No;"Walter de Gruyter GmbH";0,164;Q4;30;2567;318367;
1641;21100903449;"Revista de la Academia Colombiana de Ciencias Exactas, Fisicas y Naturales";journal;"23824980, 03703908";Yes;Yes;"Colombian Academy of Exact, Physical and Natural Sciences";0,164;Q4;76;2371;993321;
1642;21101270641;"Tasmimgiri va Tahqiq dar Amaliyyat";journal;"26766159, 25385097";Yes;Yes;"Research Expansion Alliance (REA)";0,164;Q4;62;2385;147893;
1643;21100784824;"Applied and Computational Mechanics";journal;"23361182, 1802680X";Yes;Yes;"University of West Bohemia";0,163;Q4;11;2320;127591;
1644;90906;"Jisuan Wuli/Chinese Journal of Computational Physics";journal;"1001246X";No;No;"Editorial Board of Chinese Journal of Computational";0,163;Q4;73;2485;941864;
1645;7200153128;"Zeitschrift fur Evaluation";journal;"16195515";No;No;"Waxmann Verlag GmbH";0,163;Q4;20;2284;267233;
1646;21100297612;"Journal of the Ramanujan Mathematical Society";journal;"23203110, 09701249";No;No;"Ramanujan Mathematical Society";0,162;Q4;16;2489;338463;
1647;21100199341;"International Journal of Data Mining, Modelling and Management";journal;"17591163, 17591171";No;No;"Inderscience";0,161;Q4;20;2380;235619;
1648;21101062491;"Problems of Strength and Plasticity";journal;"18149146";No;No;"Lobachevsky State University of Nizhny Novgorod";0,161;Q4;39;2377;285272;
1649;21101041818;"International Journal of Statistics in Medical Research";journal;"19296029";No;No;"Lifescience Global";0,160;Q4;37;2378;271086;
1650;21101040700;"Journal of Applied Rehabilitation Counseling";journal;"00472220, 26397641";No;No;"Springer Publishing Company";0,160;Q4;13;2384;104878;
1651;21100201313;"Mathematical and Computational Forestry and Natural-Resource Sciences";journal;"19467664";Yes;No;"University of Georgia";0,160;Q4;4;2529;75871;
1652;21100262314;"Mathematical Reports";journal;"15823067, 22853898";No;No;"Publishing House of the Romanian Academy";0,160;Q4;16;2417;420584;
1653;21100202911;"Reports on Mathematical Logic";journal;"20842589, 01372904";No;No;"Jagiellonian University Press";0,160;Q4;4;2366;56790;
1654;19700174650;"Rynek Energii";journal;"14255960";Yes;No;"Kaprint";0,160;Q4;72;2358;832326;
1655;21101260644;"Transactions on Fuzzy Sets and Systems";journal;"28210131";Yes;Yes;"Islamic Azad University";0,160;Q4;24;2375;56989;
1656;19600157016;"Annales Mathematicae et Informaticae";journal;"17875021, 17876117";Yes;No;"Eszterhazy Karoly College";0,159;Q4;26;2421;384888;
1657;21101073954;"CLEI Eletronic Journal (CLEIej)";journal;"07175000";Yes;Yes;"Latin American Center for Informatics Studies";0,159;Q4;21;2343;135870;
1658;21101044962;"Computational Continuum Mechanics";journal;"19996691";No;No;"Institute of Continuous Media Mechanics";0,159;Q4;41;2474;418058;
1659;21101066985;"Revista Politecnica";journal;"13900129, 24778990";Yes;Yes;"Escuela Politecnica Nacional";0,159;Q4;47;2303;271800;
1660;21101073952;"ISeCure";journal;"20083076, 20082045";No;Yes;"Iranian Society of Cryptology";0,158;Q4;6;2381;157139;
1661;21100976125;"Journal of Algebraic Systems";journal;"2345511X";Yes;Yes;"Shahrood University of Technology";0,158;Q4;25;2386;257679;
